# Constructed from biom file
#OTU ID	ACB.StMiMe.15_100K-taxa	ACB.Saliva.17_100K-taxa	ACB.StMiMe.18_100K-taxa	ACB.StMiMe.2_100K-taxa	ACB.StMiMe.19_100K-taxa	ACB.Saliva.151_100K-taxa	ACB.Saliva.111_100K-taxa	ACB.StMiMe.8_100K-taxa	ACB.Saliva.31_100K-taxa	ACB.Saliva.100_100K-taxa	Consensus Lineage
2507162	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Caproiciproducens; s__sp. NJN-50
884684	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Mageeibacillus; s__indolicus
29362	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Ruminiclostridium; s__papyrosolvens
2966552	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Thermocaproicibacter; s__melissae
31979	2.0	0.0	1.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__; s__
1485	34.0	0.0	8.0	25.0	9.0	0.0	0.0	47.0	0.0	1.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__
411486	68.0	1.0	52.0	38.0	33.0	1.0	0.0	16.0	0.0	1.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__sp. M62/1
1042156	20.0	0.0	2.0	7.0	19.0	0.0	0.0	13.0	0.0	1.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__sp. SY8519
1155388	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__sp. C1
97138	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__sp. MD294
2930219	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__sp. BJN0001
1970093	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__sp. 001
2483110	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__sp. JN-1
1502	24.0	0.0	8.0	1.0	7.0	0.0	0.0	8.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__perfringens
1529	5.0	0.0	7.0	1.0	1.0	0.0	0.0	4.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__cadaveris
1493	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__cellulovorans
238834	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__estertheticum
1491	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	8.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__botulinum
2068654	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__fermenticellae
1716543	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__thermarum
1216932	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__bornimense
94869	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__gasigenes
36839	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__felsineum
1520	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__beijerinckii
1519	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__tyrobutyricum
154046	63.0	1.0	18.0	21.0	60.0	2.0	0.0	14.0	0.0	1.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Hungatella; s__hathewayi
384636	4.0	0.0	2.0	7.0	1.0	0.0	0.0	7.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Hungatella; s__xylanolytica
3036945	3.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Proteiniclasticum; s__sp. QWL-01
1848399	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Crassaminicella; s__
1286698	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Crassaminicella; s__profunda
2599308	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Crassaminicella; s__thermophila
2576307	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Caloramator; s__sp. E03
2109686	2.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Butyricicoccus; s__sp. GAM44
1498	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Hathewaya; s__histolytica
1424294	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Geosporobacter; s__ferrireducens
1496	104.0	0.0	61.0	45.0	90.0	0.0	0.0	50.0	0.0	1.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Peptostreptococcaceae; g__Clostridioides; s__difficile
2770788	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Peptostreptococcaceae; g__Clostridioides; s__sp. ES-W-0016-02
1511	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Peptostreptococcaceae; g__Acetoanaerobium; s__sticklandii
143361	1.0	1.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	1.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Peptostreptococcaceae; g__Filifactor; s__alocis
2925782	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Peptostreptococcaceae; g__Tepidibacter; s__sp. 8C15b
1297617	63.0	5.0	19.0	8.0	14.0	0.0	0.0	35.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__; g__Intestinimonas; s__butyriciproducens
2610895	20.0	0.0	5.0	7.0	33.0	0.0	0.0	5.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__; g__Flintibacter; s__sp. KGMB00164
2086584	14.0	0.0	16.0	12.0	18.0	0.0	0.0	5.0	0.0	1.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__; g__Massilistercora; s__timonensis
86331	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Eubacteriales Family XIII. Incertae Sedis; g__Mogibacterium; s__
114527	3.0	6.0	0.0	2.0	0.0	1.0	6.0	1.0	1.0	321.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Eubacteriales Family XIII. Incertae Sedis; g__Mogibacterium; s__diversum
114528	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	18.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Eubacteriales Family XIII. Incertae Sedis; g__Mogibacterium; s__neglectum
1776384	3.0	0.0	15.0	2.0	70.0	0.0	0.0	7.0	0.0	1.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Eubacteriales Family XIII. Incertae Sedis; g__Emergencia; s__timonensis
2060094	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Eubacteriales Family XIII. Incertae Sedis; g__Aminipila; s__
2507160	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Eubacteriales Family XIII. Incertae Sedis; g__Aminipila; s__luticellarii
178899	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiales Family XVI. Incertae Sedis; g__Carboxydocella; s__thermautotrophica
938288	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__; g__Fenollaria; s__massiliensis
1730	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Eubacteriaceae; g__Eubacterium; s__
39496	56.0	0.0	25.0	163.0	22.0	0.0	0.0	143.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Eubacteriaceae; g__Eubacterium; s__ventriosum
2841528	9.0	0.0	5.0	29.0	5.0	0.0	0.0	4.0	0.0	1.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Eubacteriaceae; g__Eubacterium; s__sp. MSJ-33
2764325	6.0	0.0	3.0	5.0	6.0	0.0	0.0	8.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Eubacteriaceae; g__Eubacterium; s__hominis
2041044	5.0	0.0	1.0	7.0	13.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Eubacteriaceae; g__Eubacterium; s__maltosivorans
53442	3.0	0.0	1.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Eubacteriaceae; g__Eubacterium; s__callanderi
52694	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Eubacteriaceae; g__Acetobacterium; s__wieringae
626937	12.0	0.0	6.0	6.0	12.0	0.0	0.0	8.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Christensenellaceae; g__Christensenella; s__minuta
3046369	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Aristaeellaceae; g__Aristaeella; s__
3046382	2.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Aristaeellaceae; g__Aristaeella; s__hokkaidonensis
3046383	1.0	0.0	2.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Aristaeellaceae; g__Aristaeella; s__lactis
79209	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Desulfitobacteriaceae; g__Desulfosporosinus; s__meridiei
885581	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Desulfitobacteriaceae; g__Desulfosporosinus; s__acidiphilus
36854	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Desulfitobacteriaceae; g__Desulfitobacterium; s__dehalogenans
51197	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Desulfitobacteriaceae; g__Syntrophobotulus; s__glycolicus
2086585	3.0	0.0	2.0	12.0	2.0	0.0	0.0	3.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Maliibacteriaceae; g__Maliibacterium; s__massiliense
698776	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Cellulosilyticaceae; g__Cellulosilyticum; s__
29360	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Cellulosilyticaceae; g__Cellulosilyticum; s__lentocellum
2173034	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Vallitaleaceae; g__Petrocella; s__atlantisensis
1185412	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Vallitaleaceae; g__Vallitalea; s__guaymasensis
471827	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Peptococcaceae; g__Candidatus Desulforudis; s__audaxviator
1712410	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Peptococcaceae; g__Thermanaerosceptrum; s__fracticalcis
1564	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Peptococcaceae; g__Desulforamulus; s__ruminis
671077	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Symbiobacteriaceae; g__Caldinitratiruptor; s__microaerophilus
2528593	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Moorellales; f__Zhaonellaceae; g__Zhaonella; s__formicivorans
2138101	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Moorellales; f__Moorellaceae; g__Moorella; s__sp. Hama-1
972	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__; s__
91061	4.0	20.0	2.0	3.0	2.0	2.0	16.0	2.0	18.0	27.0	k__Bacteria; p__Bacillota; c__Bacilli; o__; f__; g__; s__
186826	7.0	29.0	2.0	1.0	8.0	1.0	36.0	6.0	63.0	61.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__; g__; s__
1300	2.0	17.0	0.0	0.0	6.0	0.0	6.0	2.0	27.0	11.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__; s__
1301	36.0	3302.0	36.0	15.0	316.0	126.0	1904.0	270.0	4434.0	4318.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
1308	44.0	45.0	20.0	0.0	24.0	3.0	6.0	56.0	28.0	58.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__thermophilus
1304	25.0	3508.0	44.0	13.0	376.0	143.0	80.0	515.0	310.0	3733.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__salivarius
1318	10.0	773.0	4.0	6.0	80.0	21.0	131.0	26.0	492.0	2111.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__parasanguinis
1307	4.0	9.0	2.0	4.0	3.0	0.0	1.0	1.0	11.0	6.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__suis
1311	3.0	1.0	0.0	1.0	4.0	0.0	0.0	1.0	0.0	3.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__agalactiae
2610896	2.0	116.0	0.0	0.0	9.0	13.0	24.0	2.0	58.0	233.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__sp. LPB0220
2972784	1.0	134.0	0.0	0.0	0.0	1.0	100.0	0.0	685.0	46.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__sp. Marseille-Q6470
1328	3.0	6.0	2.0	1.0	11.0	0.0	3.0	1.0	15.0	28.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__anginosus
1305	2.0	148.0	2.0	1.0	5.0	1.0	55.0	4.0	141.0	495.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__sanguinis
1888195	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__himalayensis
1343	2.0	65.0	0.0	0.0	39.0	0.0	2.0	0.0	40.0	56.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__vestibularis
28037	2.0	204.0	0.0	4.0	1.0	5.0	325.0	2.0	734.0	436.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__mitis
1335	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__equinus
1334	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__dysgalactiae
1156431	1.0	45.0	1.0	1.0	2.0	1.0	75.0	1.0	330.0	29.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__ilei
400065	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	2.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__merionis
315405	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__gallolyticus
150055	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__lutetiensis
45634	1.0	155.0	0.0	0.0	1.0	1.0	5.0	0.0	203.0	63.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__cristatus
1350	3.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	3.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__
1352	26.0	1.0	31.0	28.0	40.0	0.0	2.0	5.0	1.0	2.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__faecium
71452	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__raffinosus
44008	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__cecorum
53346	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__mundtii
1351	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__faecalis
2737	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Vagococcus; s__
2562451	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Vagococcus; s__xieshaowenii
33958	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__; s__
1623	4.0	1.0	5.0	3.0	4.0	1.0	0.0	8.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus; s__ruminis
1622	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus; s__murinus
762833	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus; s__faecis
1601	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus; s__agilis
2767842	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactiplantibacillus; s__
1590	3.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactiplantibacillus; s__plantarum
1243	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Leuconostoc; s__
2766470	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Leuconostoc; s__falkenbergense
115778	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Leuconostoc; s__gasicomitatum
2099789	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__sp. CBA3606
47770	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__crispatus
1579	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__acidophilus
1847728	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Companilactobacillus; s__allii
2304606	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Companilactobacillus; s__zhachilii
1631871	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Weissella; s__jogaejeotgali
1613	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Limosilactobacillus; s__fermentum
53444	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Fructilactobacillus; s__lindneri
2767878	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Bombilactobacillus; s__
2748	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Carnobacterium; s__divergens
2751	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	k__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Carnobacterium; s__maltaromaticum
